Price,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX
Date,,,,,,,,
2018-01-02,20.10700035095215,20.10700035095215,0.0,20.165000915527344,19.54199981689453,19.610000610351562,0.0,109669000
2018-01-03,20.5049991607666,20.5049991607666,0.0,20.621000289916992,20.149999618530273,20.204999923706055,0.0,85914000
2018-01-04,20.562999725341797,20.562999725341797,0.0,20.704999923706055,20.399999618530273,20.6200008392334,0.0,60296000
2018-01-05,20.999000549316406,20.999000549316406,0.0,21.00200080871582,20.55900001525879,20.725000381469727,0.0,70332000
2018-01-08,21.204999923706055,21.204999923706055,0.0,21.25,20.8439998626709,21.00200080871582,0.0,55802000
2018-01-09,20.930999755859375,20.930999755859375,0.0,21.29800033569336,20.858999252319336,21.211000442504883,0.0,61259000
2018-01-10,21.25200080871582,21.25200080871582,0.0,21.36400032043457,20.69099998474121,20.756999969482422,0.0,59515000
2018-01-11,21.724000930786133,21.724000930786133,0.0,21.774999618530273,21.334999084472656,21.429000854492188,0.0,76595000
2018-01-12,22.12299919128418,22.12299919128418,0.0,22.2549991607666,21.600000381469727,21.718000411987305,0.0,81994000
2018-01-16,22.152999877929688,22.152999877929688,0.0,22.60700035095215,21.719999313354492,22.423999786376953,0.0,135161000
2018-01-17,21.75,21.75,0.0,22.114999771118164,21.631999969482422,22.100000381469727,0.0,91231000
2018-01-18,22.033000946044922,22.033000946044922,0.0,22.058000564575195,21.655000686645508,22.034000396728516,0.0,82253000
2018-01-19,22.04599952697754,22.04599952697754,0.0,22.349000930786133,21.850000381469727,22.274999618530273,0.0,105486000
2018-01-22,22.757999420166016,22.757999420166016,0.0,22.77899932861328,22.1200008392334,22.200000762939453,0.0,177033000
2018-01-23,25.02899932861328,25.02899932861328,0.0,25.770999908447266,24.802000045776367,25.5049991607666,0.0,277053000
2018-01-24,26.1299991607666,26.1299991607666,0.0,26.17099952697754,24.930999755859375,25.08799934387207,0.0,173524000
2018-01-25,26.969999313354492,26.969999313354492,0.0,27.229999542236328,26.023000717163086,26.299999237060547,0.0,153364000
2018-01-26,27.459999084472656,27.459999084472656,0.0,27.459999084472656,26.875999450683594,27.14900016784668,0.0,110218000
2018-01-29,28.458999633789062,28.458999633789062,0.0,28.680999755859375,27.392000198364258,27.420000076293945,0.0,175297000
2018-01-30,27.8799991607666,27.8799991607666,0.0,28.273000717163086,27.270000457763672,27.700000762939453,0.0,124829000
