Price,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,,,,
2018-01-02,78.87035369873047,85.94999694824219,0.0,86.30999755859375,85.5,86.12999725341797,0.0,22483800
2018-01-03,79.23741149902344,86.3499984741211,0.0,86.51000213623047,85.97000122070312,86.05999755859375,0.0,26061400
2018-01-04,79.934814453125,87.11000061035156,0.0,87.66000366210938,86.56999969482422,86.58999633789062,0.0,21912000
2018-01-05,80.92586517333984,88.19000244140625,0.0,88.41000366210938,87.43000030517578,87.66000366210938,0.0,23407100
2018-01-08,81.00843811035156,88.27999877929688,0.0,88.58000183105469,87.5999984741211,88.19999694824219,0.0,22113000
2018-01-09,80.9533920288086,88.22000122070312,0.0,88.7300033569336,87.86000061035156,88.6500015258789,0.0,19484300
2018-01-10,80.5863265991211,87.81999969482422,0.0,88.19000244140625,87.41000366210938,87.86000061035156,0.0,18652200
2018-01-11,80.82492065429688,88.08000183105469,0.0,88.12999725341797,87.23999786376953,88.12999725341797,0.0,17808900
2018-01-12,82.21971130371094,89.5999984741211,0.0,89.77999877929688,88.44999694824219,88.66999816894531,0.0,24271500
2018-01-16,81.07266235351562,88.3499984741211,0.0,90.79000091552734,88.01000213623047,90.0999984741211,0.0,36599700
2018-01-17,82.71524810791016,90.13999938964844,0.0,90.27999877929688,88.75,89.08000183105469,0.0,25621200
2018-01-18,82.67852020263672,90.0999984741211,0.0,90.66999816894531,89.66000366210938,89.80000305175781,0.0,24159700
2018-01-19,82.58676147460938,90.0,0.0,90.61000061035156,89.66000366210938,90.13999938964844,0.0,36875000
2018-01-22,84.06412506103516,91.61000061035156,0.0,91.62000274658203,89.73999786376953,90.0,0.0,23601600
2018-01-23,84.33027648925781,91.9000015258789,0.0,92.30000305175781,91.54000091552734,91.9000015258789,0.0,23412800
2018-01-24,84.25686645507812,91.81999969482422,0.0,93.43000030517578,91.58000183105469,92.55000305175781,0.0,33277500
2018-01-25,84.72484588623047,92.33000183105469,0.0,93.23999786376953,91.93000030517578,92.47000122070312,0.0,26383200
2018-01-26,86.31233978271484,94.05999755859375,0.0,94.05999755859375,92.58000183105469,93.12000274658203,0.0,29172200
2018-01-29,86.18389892578125,93.91999816894531,0.0,95.44999694824219,93.72000122070312,95.13999938964844,0.0,31569900
2018-01-30,85.10107421875,92.73999786376953,0.0,93.66000366210938,92.0999984741211,93.30000305175781,0.0,38635100
2018-01-31,87.18409729003906,95.01000213623047,0.0,95.4000015258789,93.51000213623047,93.75,0.0,48756300
2018-02-01,86.49585723876953,94.26000213623047,0.0,96.06999969482422,93.58000183105469,94.79000091552734,0.0,47227900
2018-02-02,84.22014617919922,91.77999877929688,0.0,93.97000122070312,91.5,93.63999938964844,0.0,47867800
2018-02-05,80.75149536132812,88.0,0.0,93.23999786376953,88.0,90.55999755859375,0.0,51031500
2018-02-06,83.80719757080078,91.33000183105469,0.0,91.4800033569336,85.25,86.88999938964844,0.0,67998600
2018-02-07,82.22888946533203,89.61000061035156,0.0,91.7699966430664,89.19999694824219,90.48999786376953,0.0,41107600
2018-02-08,78.00780487060547,85.01000213623047,0.0,89.87999725341797,84.76000213623047,89.70999908447266,0.0,55628700
2018-02-09,80.91668701171875,88.18000030517578,0.0,88.93000030517578,83.83000183105469,86.30000305175781,0.0,63499100
2018-02-12,81.7884292602539,89.12999725341797,0.0,89.77999877929688,87.93000030517578,88.73999786376953,0.0,35720300
2018-02-13,82.43077850341797,89.83000183105469,0.0,90.0,87.80000305175781,88.93000030517578,0.0,26407700
2018-02-14,83.72148132324219,90.80999755859375,0.42,90.98999786376953,88.41000366210938,88.51000213623047,0.0,34960900
2018-02-15,85.42708587646484,92.66000366210938,0.0,92.72000122070312,90.62000274658203,91.20999908447266,0.0,27823900
2018-02-16,84.81859588623047,92.0,0.0,93.5,91.80000305175781,92.44999694824219,0.0,30596900
2018-02-20,85.48240661621094,92.72000122070312,0.0,93.05999755859375,91.01000213623047,91.4800033569336,0.0,30911700
2018-02-21,84.34839630126953,91.48999786376953,0.0,93.36000061035156,91.48999786376953,92.9800033569336,0.0,26922500
2018-02-22,84.5696792602539,91.7300033569336,0.0,92.7300033569336,91.36000061035156,92.05000305175781,0.0,24392800
2018-02-23,86.71778106689453,94.05999755859375,0.0,94.06999969482422,92.36000061035156,93.5999984741211,0.0,26329200
2018-02-26,87.97161865234375,95.41999816894531,0.0,95.44999694824219,94.25,94.4000015258789,0.0,30199800
