Price,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,SAP,SAP,SAP,SAP,SAP,SAP,SAP,SAP
Date,,,,,,,,
2018-01-02,99.06029510498047,112.38999938964844,0.0,112.41999816894531,111.12999725341797,111.2300033569336,0.0,540600
2018-01-03,99.87116241455078,113.30999755859375,0.0,113.69000244140625,112.55000305175781,112.62999725341797,0.0,506200
2018-01-04,101.40480041503906,115.05000305175781,0.0,115.30000305175781,114.69999694824219,114.77999877929688,0.0,539300
2018-01-05,102.53299713134766,116.33000183105469,0.0,116.5,115.36000061035156,115.44999694824219,0.0,475300
2018-01-08,101.18445587158203,114.80000305175781,0.0,115.41999816894531,114.76000213623047,115.08999633789062,0.0,515400
2018-01-09,100.62036895751953,114.16000366210938,0.0,114.45999908447266,113.44999694824219,114.36000061035156,0.0,515900
2018-01-10,99.48334503173828,112.87000274658203,0.0,113.81999969482422,112.58999633789062,113.63999938964844,0.0,705800
2018-01-11,96.63644409179688,109.63999938964844,0.0,110.6500015258789,109.37000274658203,110.54000091552734,0.0,2291200
2018-01-12,97.06832122802734,110.12999725341797,0.0,110.62999725341797,109.51000213623047,109.83000183105469,0.0,1603200
2018-01-16,97.5531005859375,110.68000030517578,0.0,112.37999725341797,110.44999694824219,111.9800033569336,0.0,927200
2018-01-17,98.00260925292969,111.19000244140625,0.0,111.3499984741211,109.9000015258789,110.08000183105469,0.0,977100
2018-01-18,98.4256820678711,111.66999816894531,0.0,112.18000030517578,111.08999633789062,111.77999877929688,0.0,898000
2018-01-19,99.77421569824219,113.19999694824219,0.0,113.25,112.6500015258789,113.08999633789062,0.0,821900
2018-01-22,99.40403747558594,112.77999877929688,0.0,112.79000091552734,111.80000305175781,112.18000030517578,0.0,671500
2018-01-23,100.7173080444336,114.2699966430664,0.0,114.6500015258789,113.73999786376953,114.0199966430664,0.0,524600
2018-01-24,100.80545043945312,114.37000274658203,0.0,115.33000183105469,114.02999877929688,114.95999908447266,0.0,562100
2018-01-25,99.4569091796875,112.83999633789062,0.0,114.27999877929688,112.63999938964844,114.16999816894531,0.0,639000
